b_Intercept,b_time,sd_id__Intercept,sd_id__time,cor_id__Intercept__time,sigma,nu
0.430421744223166,-0.101192566275256,0.297201382845611,0.101501224412316,0.345252107995262,0.395114079526101,2.25186358005138
0.391192625889792,-0.119317644032155,0.416375298770637,0.0748279359501185,0.166178769874407,0.301982342727739,2.04844691894792
0.428939591977817,-0.107908080847704,0.320404844220782,0.118852248111688,0.0927227078175222,0.33746416749314,1.99181514839244
0.442032514763661,-0.11966358851585,0.295609616450655,0.113838748056797,0.124211722775998,0.331382625898392,2.06030121118808
0.43119584150549,-0.104449675271184,0.299498148954745,0.104954481350735,-0.134605401651646,0.35492562498386,1.95048363468217
0.468180997492852,-0.133527200627213,0.21014939755507,0.112573470075351,0.147566844271565,0.415939409894135,2.47178911165327
0.545431214686796,-0.1258442035635,0.243419231859932,0.0874898420561369,0.411982160419063,0.369171615914135,2.65144375470006
0.436511396541806,-0.124912241551524,0.262049912381465,0.0860312702702122,0.504023654767735,0.345085529968578,1.73013844626978
0.4926191651739,-0.114731698792498,0.241188032179431,0.085293093351705,0.468119109313442,0.349099864745583,1.92758919234906
0.397624021071522,-0.0988542516291221,0.301344317944133,0.0757630693580063,0.0774181585754959,0.347042358363279,2.20136676767047
0.455188034522932,-0.100490989052733,0.223146481815306,0.0927770698497844,0.199014014200042,0.330838393487766,2.01711937082828
0.478285557507032,-0.11860617951835,0.271136313123606,0.106528221499865,0.0320706918823983,0.356979028784476,2.26323123742949
0.461847844471398,-0.113529725891613,0.234967807217888,0.107171850644989,0.0856651313759681,0.352349830576215,2.27027981632435
0.403506282560227,-0.097367124859124,0.33357986056671,0.127562390978726,-0.294901767919502,0.32991724177697,1.86124602394904
0.471283038713784,-0.116056027937596,0.321822747805879,0.103200271780167,-0.173142642933235,0.364824756169938,2.14112689569436
0.468366785888078,-0.104529064463363,0.301480501190755,0.104912290706927,-0.106313508189292,0.325658643545591,1.98646384545088
0.447630024171176,-0.117784415427945,0.283635543490091,0.141269355004099,-0.0415946014144381,0.374873214291005,1.99214591043581
0.359560074935149,-0.112813549849755,0.348513348902662,0.131885253064549,-0.147380558179487,0.335391620985537,2.03880214036697
0.35424886560366,-0.132281971118492,0.374211205838812,0.128618063524127,-0.0640882111111522,0.314650680085904,2.31423014935394
0.43650669290751,-0.122638836335384,0.416261935091975,0.159623879062437,-0.12169916633985,0.343594949187968,2.98179204798176
0.384784880037664,-0.137492741076668,0.342022502873122,0.124853043182334,-0.0388573606415347,0.324997218269595,1.95053465781836
0.546449014648618,-0.16487373126272,0.338308173138759,0.112583217492181,-0.0506111119032238,0.315769223521035,1.97573913328397
0.362306132580979,-0.0978759461927549,0.246807958932227,0.0998669285551267,0.217098703129317,0.399642063134882,2.35451229272949
0.47851049819318,-0.125291793006947,0.326273287170465,0.114762875602311,-0.368905461795635,0.253642384898457,1.38581872027161
0.491212112569717,-0.108873014829961,0.3674144428243,0.118196998092144,-0.294531354453004,0.346801337579223,2.29705235279256
0.441655741440329,-0.124730555852712,0.384747777620351,0.128260576090983,-0.201892840123165,0.285412079155214,2.44629511862778
0.387498535801918,-0.0830529958505357,0.48960698971246,0.0813307672973492,-0.164705958479431,0.368732367486074,2.82085035355769
0.444233786572587,-0.127311447192859,0.388541455070794,0.131423069917084,-0.260973036632121,0.294451857080199,2.37750139861547
0.449333712990579,-0.119430081344129,0.379481567514072,0.138155755934094,-0.296311527610094,0.3209453139965,2.05341367257226
0.506870957782645,-0.12378393883985,0.369277499051125,0.150629035127224,-0.549953230485115,0.263074215131381,1.541963058892
0.436697876148245,-0.095865182418563,0.417791421415512,0.138759856876488,-0.533928559352902,0.254943134649855,1.52187280914488
0.443962978009698,-0.105076595487734,0.389002118359636,0.151922252480721,-0.341435032810602,0.294156487718793,1.79752697213968
0.39749400322342,-0.0906184996012383,0.399840934847436,0.142120780172874,-0.452931584667528,0.327951547048668,2.16480498009723
0.466716082482684,-0.0980868505815356,0.411403816699965,0.144612990196647,-0.513799631644418,0.303062406649859,1.94054295375072
0.428481468449526,-0.0787963949865084,0.379498074783264,0.16437428217848,-0.305953209000276,0.301536320563316,2.43261913750041
0.434008270299134,-0.095869399946726,0.406182378523532,0.164324973306162,-0.451685083451859,0.292900805046317,2.0532189514139
0.501443278148435,-0.105901899811673,0.351567805307196,0.146921358864494,-0.153048427254708,0.333730951096834,2.58225214633678
0.520590682215022,-0.10322498466166,0.345675551882308,0.132771594355218,-0.248849428567171,0.345390471013748,2.11775768541392
0.430583080963789,-0.101669289670986,0.304739880229066,0.128106147081814,-0.226378344085279,0.321395359883397,2.1403497725398
0.558599422417225,-0.139104522671266,0.301442385485936,0.149607174188235,-0.084979106501577,0.2580224464953,1.93173033280829
0.414196497634584,-0.0930435925796236,0.403874243370122,0.111347808779497,-0.303846418977931,0.320203379920889,1.71673342511926
0.448495222944155,-0.103851105521982,0.299032887132796,0.117856573472252,-0.214673685580234,0.291322842523727,1.69135153016109
0.440572722330786,-0.122807340201185,0.232774765979313,0.109515892373543,0.139853904261056,0.353662552281298,1.75740523968254
0.413835335100818,-0.0982195490724414,0.332974491992069,0.0937282750756896,-0.0392282903675251,0.371338742997315,2.13207082513728
0.571101697679593,-0.13382671764345,0.283814413088225,0.0992635068411777,0.211116423208046,0.39883912957526,2.80329973338746
0.371117274374501,-0.0948343368338123,0.337975661346614,0.118006596245213,-0.311909682473587,0.274185123989513,1.49108687170848
0.388993819141208,-0.106129018481057,0.38293429284822,0.149908997294514,-0.326762505306202,0.227271593381342,1.34809095561364
0.458635621613782,-0.11174729454732,0.342594338231344,0.143243158524337,-0.47137434792036,0.380749682743208,2.89254621061247
0.386036658299781,-0.101443141191991,0.395319602900109,0.156098372324125,-0.658286276421901,0.327256466860469,2.23843101365333
0.503040887371361,-0.0990212063516051,0.306279317917531,0.13264483353998,-0.340368820693901,0.293222262065661,1.58861119103793
0.484131127165768,-0.0896444874395935,0.324413308437035,0.12325978140894,-0.483623800055778,0.276143102264631,1.68309063627492
0.44279599490983,-0.157772722912313,0.405165310729548,0.136816972709858,-0.243019863625607,0.356157643166696,2.15766129944027
0.368269535813126,-0.10251200578966,0.33188327811377,0.151256838193757,-0.343169178352135,0.339483039206022,2.47403171601435
0.493383318649833,-0.142520768173357,0.321737987218594,0.111269797770755,-0.308033540231908,0.401062701567438,2.68699466046427
0.536099817712092,-0.125476944512933,0.140671445244529,0.136970201277626,-0.205803718465995,0.423747595110254,2.70242841665105
0.498578204870787,-0.0964786894461808,0.265024032981511,0.118143036248919,-0.484790259172244,0.31803486144816,1.53448185889456
0.461516397010607,-0.111962558090061,0.250950152222449,0.123684675124782,-0.193592909489846,0.343587660070492,2.16217433214749
0.473664726991623,-0.10993911352715,0.290594752585081,0.1154365476822,-0.0826593896036568,0.29405671799301,1.81973144108596
0.402552462505875,-0.099743037456236,0.359866397432207,0.131984058936493,-0.311892803886882,0.340172852205691,2.17908031005989
0.501932845837212,-0.124840921802991,0.341198252077781,0.143464162694017,-0.494558432873417,0.343409545260012,2.17979414004898
0.424415183821465,-0.100994118025156,0.343053182954792,0.108800245045652,-0.363230036400756,0.299014431678059,1.84070113153754
0.486172105879704,-0.130621125233325,0.252790748669471,0.10598075075618,0.143762436264824,0.353952716256006,2.79014932709534
0.387377885746862,-0.110320399877844,0.337625981542617,0.14444115053239,0.0548954068821197,0.347407942492126,2.66856665020706
0.400035976471948,-0.119511134868246,0.363022266330018,0.119255375681225,-0.115054017800893,0.307144390639635,1.60732830841064
0.457448616373791,-0.140511171574457,0.337470236883575,0.104846611538869,0.0672791298347656,0.354081569606585,2.3884938541074
0.460285493205215,-0.129241963074974,0.329443013443204,0.106866507116934,0.430914013443783,0.292535250518135,1.80272481182259
0.394218323262639,-0.116824427342918,0.402725394389461,0.0923477478658102,0.116949908569735,0.39343989112569,2.25754057329068
0.490841970747784,-0.0961376604831243,0.302139791761192,0.104560634557331,0.130748127444741,0.269514494474151,1.62481778113468
0.35606689140071,-0.0910318647169798,0.514731764354953,0.086806502480795,-0.199826434527837,0.316061491679657,1.9187268841668
0.479297462470222,-0.084485192911318,0.295389727651149,0.112767219650538,0.130408364373267,0.293731882118431,1.77114929266461
0.485784914045536,-0.110004661423965,0.343577325326402,0.0958767440656215,-0.263523315775968,0.29893257461582,1.95214569488107
0.447451262665493,-0.118080904874847,0.255804929281501,0.105205978467722,0.0130253829583516,0.35922603874117,2.46611776097806
0.406508786361824,-0.114206749720705,0.35420391694797,0.0842765430790961,0.122964578087147,0.339920560227655,1.6258023788091
0.41801400453417,-0.12429893350826,0.290019649499084,0.102496790116037,0.179721856446804,0.352847613751743,1.86527913827097
0.450996450567222,-0.118320594594012,0.260625624026724,0.087050318999376,0.396459233239483,0.32069933096264,1.59040444237943
0.484627008518717,-0.133408987342151,0.243559165255973,0.10155438102055,0.443447804859723,0.306909532355179,1.95974651586457
0.472900739881641,-0.119135851831753,0.279050521501123,0.0832031056983047,0.31786641892458,0.335773365586563,2.08256095195643
0.431307125959734,-0.104318327827798,0.326772279936028,0.0879789249143629,0.0667256190469353,0.34892255874678,2.10823065619935
0.454648708988794,-0.151398042591871,0.311078997893608,0.115182761739453,0.263054627828043,0.36685382155738,1.74081008922664
0.422168031456378,-0.124286655421199,0.293658692939941,0.10485646471652,-0.163442313777953,0.364450881523562,2.0708681580535
0.448760480454646,-0.123168623381405,0.250472709273974,0.09083410978312,0.125298862789846,0.355594237399974,2.1753568972916
0.369586942501714,-0.109179953970263,0.311080498909616,0.113751381336787,-0.082313298683388,0.371243627649645,1.97859958024927
0.44372311058329,-0.108578181379205,0.283884823873315,0.0977709476140273,0.0850959052340075,0.327153869155653,1.67138439582768
0.436617974176907,-0.125064141179216,0.33172046429857,0.110038703868756,-0.109388760488659,0.249997465147817,1.44896069944175
0.46531523702684,-0.128936628741407,0.427332882173496,0.132096484208516,-0.221119651376936,0.356965583865016,2.86495145728724
0.425921574664706,-0.153418178040332,0.33621966871239,0.112560864472411,0.0441577501945008,0.39057283313213,2.30985768238412
0.348917273760253,-0.120347774917387,0.261405248437224,0.111004055872438,0.14187761565616,0.312544945992882,1.97208219227367
0.480948527139495,-0.117401550332777,0.398164763995795,0.139484664861039,-0.297132133614888,0.318923607201032,1.81859306283945
0.495901949720377,-0.120908914509245,0.404659514612258,0.138261553940486,-0.384248842720817,0.308935777806003,1.75864505655812
0.471527432490625,-0.108008910756543,0.34582199505124,0.141863412201488,-0.227052685431897,0.291340640065343,1.71627902292021
0.528180585827838,-0.123602077804943,0.390291740953737,0.143107890185982,-0.369240400698138,0.27870467695436,1.77384689365688
0.344419051250553,-0.0953375932544494,0.350532718551919,0.14761447361557,-0.158588763329298,0.290197495704447,2.02334981164513
0.465472656903549,-0.121232449955566,0.364673206300554,0.137835113452955,-0.245072500456275,0.316538678231416,2.76573582747826
0.481604070619044,-0.111196267475726,0.430706756105356,0.123896701823853,-0.169719622593105,0.279662848024923,1.83874593517488
0.484980024325418,-0.119363664611692,0.426276133260893,0.129152158041296,-0.101759467876737,0.282623793685776,1.85032033696481
0.404686185638317,-0.0980156612399819,0.388320976832656,0.118303655059418,-0.128996699809876,0.27910544036798,1.7839841641137
0.510669571268592,-0.109263153882973,0.416843130329217,0.10581667872017,-0.231554404978759,0.26568555445691,1.32874733535909
0.423494364394036,-0.0835504779375039,0.344918357654763,0.104694148640745,-0.0856263340149669,0.260136152333256,1.51673271048001
0.429665884395086,-0.122850850723535,0.327459716005432,0.111591171804979,-0.0779910855796579,0.319821359750761,2.36840028976697
0.465662112710389,-0.145407773578447,0.35491303287718,0.108310258461293,-0.127726840716691,0.275492723981426,1.50407728346717
0.425051696784954,-0.129772060861303,0.384659862349411,0.0982854877049524,-0.213749081881368,0.32219403942821,2.05155559538255
0.474247246979106,-0.142815434471975,0.416548053735435,0.119670604613799,-0.431598975090366,0.321685501558474,2.37804417578758
0.506328368373556,-0.1639060488842,0.418585277116783,0.101560341011981,-0.282975370298908,0.32561996688705,2.06089886906079
0.458538529210048,-0.123366430680775,0.422575712894525,0.114212131756605,-0.170643531007774,0.299168553493569,1.67940060962025
0.433041875738883,-0.117387140391425,0.420147982007403,0.116061847885046,-0.302330015124907,0.289890688472949,1.75989550438905
0.370686965990083,-0.107361577344246,0.44241502912296,0.132182238897937,-0.431377758140686,0.28727971390535,1.88004597170382
0.326031702648422,-0.0872230793149395,0.449152621188067,0.146996773994112,-0.559415527272032,0.265219599657533,1.68110975409283
0.396770798290113,-0.0981529755951278,0.430399489864131,0.140714515937917,-0.571614345311933,0.255894818577257,1.65377240737415
0.443955797685465,-0.126994111357008,0.457537578207714,0.187026034468907,-0.570791431551493,0.296933139038153,1.99770209603757
0.410442380941224,-0.113710534780076,0.493816113828749,0.170108341771379,-0.739980508879054,0.281578525616283,1.94867438371164
0.426208270233794,-0.106742615082308,0.43671178054084,0.168182002937104,-0.574269579076875,0.280370526866244,1.56210365021861
0.452459996317996,-0.114530223766696,0.419695949968581,0.169125359954517,-0.674881169485479,0.276453376255907,1.63046831661819
0.418556528559933,-0.10110923518443,0.413579014526321,0.159589199853215,-0.595573497777275,0.282725057208567,1.76405965176305
0.45064430381118,-0.0982852881684947,0.375760596700616,0.140842629236739,-0.396126470897309,0.308126642575715,1.88262127889709
0.468951516443317,-0.118106561198476,0.355939644450932,0.154590009774148,-0.391742482286399,0.315286818354604,2.34871552130996
0.439367146880607,-0.0702386505706749,0.389455072709219,0.149529910657074,-0.602828298191885,0.324093678037307,2.10867883843493
0.412790391926495,-0.0667959154978484,0.378026223770124,0.177672799958039,-0.538583919701869,0.314493629070733,2.42269800512213
0.403955992474428,-0.0776328169800371,0.380768713756585,0.139957293523693,-0.528266986799793,0.256196972715175,1.39480912568874
0.420944264064935,-0.0818434411254978,0.39737735288782,0.137618075996183,-0.467704004477984,0.260032234072602,1.74974378387133
0.429160392533519,-0.0819516002130139,0.416476610955444,0.135562225359443,-0.428835373251304,0.256293195390259,1.75481287399714
0.376398233187916,-0.071721512791568,0.406884156834791,0.121719485825097,-0.490662107193469,0.267943519236373,1.5981379637719
0.420333552113536,-0.0764742422497015,0.430398388348526,0.148220949147159,-0.376003975140645,0.290297860338056,1.6986193206378
0.4484010405212,-0.085462580243266,0.51267720526724,0.150114129891356,-0.510167014547808,0.316773208565522,2.21192359223218
0.42806468757978,-0.0998963732843092,0.480524474615367,0.138153954827299,-0.560657216337772,0.288276608436387,2.26923199140264
0.380740524183483,-0.0934970431740178,0.507287316353742,0.141163326527125,-0.628681181393435,0.287747484618273,1.60864397699141
0.392165660103833,-0.0979497686726612,0.418882490097157,0.139066802746886,-0.529273678172624,0.248735970848526,1.87421280372016
0.358541143021062,-0.0876306645672141,0.441656406705568,0.141422950497784,-0.637111608756658,0.278519885095651,1.75200487100465
0.447946537961023,-0.112094692426972,0.444555228429993,0.160241590546129,-0.518251350595208,0.350866255206792,2.45421205196048
0.439066596369404,-0.0857893028903384,0.493567281170108,0.16343083795816,-0.599665746154421,0.341437202804056,2.71772118920148
0.392032958470935,-0.103929292170531,0.331238194265021,0.136374208267245,-0.416477174769095,0.317789541050227,1.76218738531985
0.41318227930146,-0.107156152873381,0.330812763360626,0.145657613138654,-0.49521204975877,0.362350569682036,1.89498279128228
0.417134037184919,-0.103942757670511,0.199292112575293,0.13538652258081,-0.176467048574572,0.387706938930981,1.79443203431567
0.420760674840939,-0.129602845023597,0.427192404198019,0.106958252661247,-0.46686731097591,0.327196199156638,1.77173494911089
0.448989632722782,-0.133981024193655,0.407310549452058,0.112152097871116,-0.491125247638051,0.330642757186316,1.79285106598894
0.403778969298732,-0.11805388303862,0.399192035656317,0.11934270128825,-0.504117158367609,0.280413320938822,1.55558661733315
0.360235348216036,-0.0970841722434583,0.461891533780781,0.137191538234448,-0.586647968279079,0.276492761978839,1.53543184029359
0.399119755433266,-0.101535399509938,0.427658076643953,0.124893826622482,-0.53713758822702,0.271385483346555,1.74319232448401
0.361402889557156,-0.0967401735078885,0.474271746728378,0.12884717438997,-0.540753357107823,0.246482592961216,1.55799111490596
0.443915356216432,-0.138912064887101,0.526595018867654,0.124938521419086,-0.511376367947131,0.306327795184167,2.15473629938152
0.489754507357128,-0.114357396108331,0.500812915428922,0.136882807925286,-0.389962808244077,0.293811278401045,2.20513222005614
0.48314094943034,-0.121421610575698,0.422046746214911,0.153336992130842,-0.418683021569027,0.272277623694555,1.79811200079521
0.502989586356724,-0.111087509790775,0.381710064027389,0.153335298759379,-0.493722324601229,0.255834531798377,1.53809990252028
0.457246430518443,-0.117008696012114,0.422759661720879,0.140862577820195,-0.580972432169302,0.277918357880468,1.80754998589648
0.484064230040859,-0.114216881362217,0.481687971116528,0.17048786570657,-0.593940711469555,0.221211326155202,1.28628941563626
0.497679358216668,-0.102392437986242,0.445037934682921,0.13329592981193,-0.526485892880918,0.289875628136818,1.75912730423895
0.435956559356455,-0.103837426410768,0.371005345982064,0.127171931494916,-0.531274569585379,0.292868992912875,1.85552766854795
0.518754413059875,-0.116013552442679,0.414145117707777,0.16447869673615,-0.63794661332083,0.283194462797248,1.94132708478363
0.411608536079643,-0.114554807159391,0.428121373212572,0.153619757696673,-0.43962805587893,0.307322298191788,1.79851705841304
0.524872751959779,-0.142333973543901,0.335596732524649,0.154959924402332,-0.371143363385174,0.314994920617991,2.49768293828246
0.383645817012067,-0.104332208202687,0.359918627614679,0.160717300948676,-0.422199321644647,0.285561424484675,1.64471819899159
0.447418809858687,-0.112318955316174,0.377375645938828,0.12671901848818,-0.278754964826657,0.326907723230867,2.5237879448694
0.442502243439381,-0.1044142444908,0.331873809599986,0.13136180563522,-0.0461768309472245,0.304894412587309,2.050837004315
0.39536080992971,-0.09391130933586,0.391433088398506,0.136927615840852,-0.542964818180026,0.269050689415961,1.7162443453512
0.422171439950959,-0.0931402903276997,0.451297820348845,0.154965237309897,-0.533628568062237,0.345714900409809,2.0772105585359
0.428850488495536,-0.116371088321137,0.414935429605775,0.14730172675363,-0.459182258305245,0.292285650890305,2.09268275174636
0.503968651755593,-0.152670528813925,0.527565816061905,0.187234943229904,-0.501423801326801,0.313300667107478,2.00931496967599
0.51511353511582,-0.150743435519034,0.354489155116475,0.165117020005657,-0.360767861377894,0.343552040676462,2.32273782079842
0.496025877162966,-0.149590203957105,0.448530090838933,0.207041207605335,-0.635495669853596,0.336302406901279,2.46152891433554
0.501679285716706,-0.169988984218616,0.407234792086106,0.206883288338507,-0.546706918532909,0.311377866859528,2.53853571764745
0.596482178432733,-0.142995326593051,0.435832104720266,0.131004876425874,-0.497168821228568,0.249450037118663,1.98643468186582
0.466682124458303,-0.104446480962818,0.336960733850153,0.17830584754677,-0.327133598952958,0.294974050759712,2.32119961629622
0.48893408124818,-0.132633908370608,0.281548399489731,0.105668613544755,-0.106443854144968,0.26831524775576,1.96407180257918
0.526454172635449,-0.101590475528532,0.369830241417267,0.139408111146065,-0.0819395399413802,0.34601216920384,1.74208865625867
0.472025604457749,-0.115798287831693,0.3466201263703,0.102970382382013,0.0249678403783075,0.297682226862884,2.15816785541796
0.413149708288445,-0.167495644580875,0.365115100484383,0.126732317461481,0.102194816777478,0.348070630176855,2.32260821513468
0.510083018466426,-0.126345573430068,0.389333695196216,0.103065475687804,-0.131294608107331,0.293546715055607,1.53199329932859
0.447512334137079,-0.0915640128240108,0.360191120605786,0.129803302118107,-0.0881046756393514,0.298109467137194,1.79110070605355
0.498651649827118,-0.10622640589512,0.325242406842554,0.106863479858825,-0.163760365063973,0.325771742449982,2.18709958290413
0.485259613547321,-0.121795467081303,0.36459455449613,0.103355828804031,-0.261491549962165,0.332451045629819,1.82583661303817
0.388093828549597,-0.11745012202242,0.306196193860324,0.105254113050384,0.104930433654277,0.341210196822994,1.63977953275969
0.434535481629912,-0.120891991779604,0.371131963640798,0.0882673584023071,-0.246952788457134,0.328587788806473,2.18615398462153
0.411257471764525,-0.110840768683566,0.366028542784432,0.0915051609552546,-0.209604602582845,0.37554820137754,2.07114364328515
0.41340862073641,-0.0833199926598744,0.333926056420574,0.0958789876291129,-0.0230998365308165,0.298973664650931,1.74979661267755
0.448256527778241,-0.106141349299526,0.398087814288373,0.0890001023235377,-0.228653868684745,0.294134465276939,1.54092301364488
0.436442134255593,-0.124388298023638,0.334973800175148,0.0967574406901886,-0.35887095666078,0.311294590318098,1.75394703895664
0.43610725379996,-0.0941876236574429,0.35704410481208,0.108198608976298,-0.34184266000025,0.359790434430692,2.37805822334846
0.480911287534167,-0.163964055067846,0.190000451175613,0.108249308432495,0.145472586667046,0.350464937123655,2.44994053269705
0.470050292230007,-0.0871018486762628,0.295681548986877,0.126438449689361,-0.376636502221663,0.378960292178361,2.06357803138597
0.457852600884959,-0.120082457451858,0.349455443863176,0.148258995232747,-0.419799183955001,0.310683614818415,1.87599979314942
0.383153958059184,-0.104356300362055,0.293722335699815,0.13260225235186,-0.360944216695046,0.286061012571228,1.69492772448334
0.48236767142507,-0.11187141518683,0.370984096604058,0.111643845266941,-0.294021202987673,0.297494097862904,1.74332404689704
0.420243820118032,-0.129444651283129,0.257832296563434,0.118362477763433,-0.0276006399650889,0.34413749751741,1.7748292791694
0.451853480833704,-0.139095297062261,0.377410864145938,0.106544175413642,-0.238686670591014,0.309853422710751,1.91838599063593
0.465246333711997,-0.144929475211233,0.374600864925206,0.1186058539853,-0.18543084645997,0.318884774351604,1.79063923746383
0.415520161978047,-0.122657793206363,0.433783982079867,0.106999908488266,-0.345868698494945,0.292825981031384,1.66247724656081
0.414028833979178,-0.132609218724879,0.368473978151265,0.11364458209561,-0.291462233995116,0.280341126727891,1.94799592422523
0.432156310544281,-0.143760884012929,0.409606791134321,0.116400944547568,-0.240259012601294,0.298648454317092,2.26341774325011
0.462765711031357,-0.139369330080453,0.379379042775496,0.11505953052714,-0.233477038295553,0.32828309076967,1.99714058457797
0.429300627842795,-0.138667666241936,0.407312592542444,0.107351401197603,-0.257209715709824,0.310991957823447,2.26727907268676
0.491104560956554,-0.162620920898088,0.395285959130297,0.135430584614994,-0.341299445577997,0.300988363846007,2.03375696844143
0.467252077253474,-0.150235830269151,0.318778050524912,0.131538007509459,-0.284922562437221,0.32463170803625,2.39003127591283
0.457648805696027,-0.118204221976985,0.351865287191543,0.132289219301162,-0.203774773245126,0.283715592756776,1.63851629121427
0.42505833049824,-0.110196667576728,0.355534350797513,0.137100474933511,-0.12263628599372,0.349723441225619,2.81208896428235
0.487308954647368,-0.13398445949839,0.422719946082939,0.123401025484849,-0.0702370251960671,0.283132603200622,1.90670895903957
0.46795037101358,-0.138787999392791,0.444061337467502,0.107363100641894,-0.159061096455745,0.320476550432327,2.03854210786922
0.455937475381513,-0.149595176047199,0.321345975782185,0.114524953741867,0.214233809912108,0.372811950600688,1.89738794418721
0.429322367772077,-0.105963477002927,0.352850792215939,0.101980727826417,0.243410754595182,0.317635037435378,2.18609195912248
0.3942448007069,-0.13707421412305,0.365399231745936,0.118129851776696,0.0235974338002897,0.294589373342281,2.2300240977517
0.500214857615743,-0.144124027399901,0.441230882028745,0.116732718584378,0.178038508525487,0.309168347584371,1.75587231643114
0.426019815968231,-0.113665681107948,0.38705887272718,0.128199414482981,0.335311348930984,0.298887425424637,2.44199935353597
0.44928037318197,-0.129249453610317,0.343115321049337,0.104417478989136,-0.165827296513176,0.298038821445838,1.81943325744661
0.340006570256224,-0.120186550216686,0.333973240199068,0.0994674946650453,-0.209554144899756,0.228162873490353,1.41526995197249
0.301122503087825,-0.112734855722275,0.394633592820501,0.116632157068038,-0.340198954521125,0.214955048957427,1.2359797853154
0.376490968177294,-0.113232882724639,0.407044712893271,0.107593032165197,-0.346699980868045,0.238872569274642,1.17923379742672
0.464793400357157,-0.123289896966261,0.345447888827059,0.130813188198148,-0.273134780639301,0.330089041839133,2.5642483158411
0.422984375874014,-0.118510411203918,0.392388889972201,0.142695969551121,-0.420095009793103,0.338316268236735,2.957835740539
0.44782264537555,-0.135167738286003,0.476304816518355,0.15033509213603,-0.481907993896703,0.336310948141861,2.38415425865657
0.473196643438265,-0.135080455396391,0.418742413421365,0.144531342991424,-0.243311575711491,0.274912880056053,1.95390798322336
